feature,tumor_stage,value
HALLMARK_ANGIOGENESIS,non-cancer,0.2745403224586421
HALLMARK_ANGIOGENESIS,non-cancer,0.14912946570632807
HALLMARK_ANGIOGENESIS,non-cancer,0.18182346075009076
HALLMARK_ANGIOGENESIS,non-cancer,0.23373795435978817
HALLMARK_ANGIOGENESIS,non-cancer,0.03778652786189675
HALLMARK_ANGIOGENESIS,non-cancer,0.19674033319848214
HALLMARK_ANGIOGENESIS,non-cancer,0.3338211633405115
HALLMARK_ANGIOGENESIS,non-cancer,0.4003376745566343
HALLMARK_ANGIOGENESIS,non-cancer,0.20660380021119729
HALLMARK_ANGIOGENESIS,non-cancer,0.3141591632875622
HALLMARK_ANGIOGENESIS,non-cancer,0.29089527847420454
HALLMARK_ANGIOGENESIS,non-cancer,0.3301403676546537
HALLMARK_ANGIOGENESIS,non-cancer,0.18654536108685352
HALLMARK_ANGIOGENESIS,non-cancer,0.16160342363210825
HALLMARK_ANGIOGENESIS,non-cancer,0.20389246435246913
HALLMARK_ANGIOGENESIS,non-cancer,0.043161746538602386
HALLMARK_ANGIOGENESIS,non-cancer,0.21522074120676413
HALLMARK_ANGIOGENESIS,non-cancer,0.10481094853490847
HALLMARK_ANGIOGENESIS,non-cancer,0.21056987558674609
HALLMARK_ANGIOGENESIS,non-cancer,0.20294681451259516
HALLMARK_ANGIOGENESIS,non-cancer,0.08800427477583925
HALLMARK_ANGIOGENESIS,non-cancer,0.28157355610122026
HALLMARK_ANGIOGENESIS,non-cancer,0.08665612269670535
HALLMARK_ANGIOGENESIS,non-cancer,0.2023173368079031
HALLMARK_ANGIOGENESIS,non-cancer,0.1434891047029414
HALLMARK_ANGIOGENESIS,non-cancer,0.21439502830179327
HALLMARK_ANGIOGENESIS,non-cancer,0.24437502518678322
HALLMARK_ANGIOGENESIS,non-cancer,0.09237667124495545
HALLMARK_ANGIOGENESIS,non-cancer,0.22501142721909745
HALLMARK_ANGIOGENESIS,non-cancer,0.06290118013691699
HALLMARK_ANGIOGENESIS,non-cancer,0.1845000805814042
HALLMARK_ANGIOGENESIS,non-cancer,0.11470056493058164
HALLMARK_ANGIOGENESIS,non-cancer,0.2801598253820696
HALLMARK_ANGIOGENESIS,non-cancer,0.2877750494541266
HALLMARK_ANGIOGENESIS,non-cancer,0.18143856570251984
HALLMARK_ANGIOGENESIS,non-cancer,0.1086914783869034
HALLMARK_ANGIOGENESIS,non-cancer,0.1957868463565142
HALLMARK_ANGIOGENESIS,non-cancer,0.15395248608711437
HALLMARK_ANGIOGENESIS,non-cancer,0.2896284864702795
HALLMARK_ANGIOGENESIS,non-cancer,0.15733961292821116
HALLMARK_ANGIOGENESIS,non-cancer,0.2214375430702144
HALLMARK_ANGIOGENESIS,non-cancer,0.13433486596131936
HALLMARK_ANGIOGENESIS,non-cancer,0.27995950283148346
HALLMARK_ANGIOGENESIS,non-cancer,0.1170067216596033
HALLMARK_ANGIOGENESIS,non-cancer,0.3438954372895069
HALLMARK_ANGIOGENESIS,non-cancer,0.1520252211481078
HALLMARK_ANGIOGENESIS,non-cancer,0.11681497313018538
HALLMARK_ANGIOGENESIS,non-cancer,0.14734704767536916
HALLMARK_ANGIOGENESIS,non-cancer,-0.10673642672025241
HALLMARK_ANGIOGENESIS,non-cancer,0.1625357215424888
HALLMARK_ANGIOGENESIS,non-cancer,0.18333665375016692
HALLMARK_ANGIOGENESIS,non-cancer,0.07681313351688221
HALLMARK_ANGIOGENESIS,non-cancer,0.20278453443804356
HALLMARK_ANGIOGENESIS,non-cancer,0.17194792348095495
HALLMARK_ANGIOGENESIS,non-cancer,0.14286179534390445
HALLMARK_ANGIOGENESIS,non-cancer,0.09995327044755986
HALLMARK_ANGIOGENESIS,non-cancer,0.19161825489794088
HALLMARK_ANGIOGENESIS,non-cancer,0.0826621119181315
HALLMARK_ANGIOGENESIS,non-cancer,0.005917632640936449
HALLMARK_ANGIOGENESIS,non-cancer,0.27860812113835265
HALLMARK_ANGIOGENESIS,non-cancer,0.23786220754313672
HALLMARK_ANGIOGENESIS,non-cancer,0.2623924423282982
HALLMARK_ANGIOGENESIS,non-cancer,0.061239942648471934
HALLMARK_ANGIOGENESIS,non-cancer,0.0742660447471162
HALLMARK_ANGIOGENESIS,non-cancer,0.25294205844911755
HALLMARK_ANGIOGENESIS,non-cancer,0.17501531731369147
HALLMARK_ANGIOGENESIS,non-cancer,0.1720457619072026
HALLMARK_ANGIOGENESIS,non-cancer,0.061603343181121054
HALLMARK_ANGIOGENESIS,non-cancer,0.18093934336279194
HALLMARK_ANGIOGENESIS,non-cancer,0.004862941635979542
HALLMARK_ANGIOGENESIS,non-cancer,0.12925608259999855
HALLMARK_ANGIOGENESIS,non-cancer,0.05844177612891564
HALLMARK_ANGIOGENESIS,non-cancer,0.13972084167676097
HALLMARK_ANGIOGENESIS,non-cancer,0.20097397902073003
HALLMARK_ANGIOGENESIS,non-cancer,0.08777527181511252
HALLMARK_ANGIOGENESIS,non-cancer,0.10254732356112226
HALLMARK_ANGIOGENESIS,non-cancer,0.15195987399826702
HALLMARK_ANGIOGENESIS,non-cancer,0.2931763616382566
HALLMARK_ANGIOGENESIS,non-cancer,0.07929396576351588
HALLMARK_ANGIOGENESIS,non-cancer,0.06062313495538173
HALLMARK_ANGIOGENESIS,non-cancer,0.031014597843854852
HALLMARK_ANGIOGENESIS,non-cancer,0.09187237653976833
HALLMARK_ANGIOGENESIS,non-cancer,0.3885642009311252
HALLMARK_ANGIOGENESIS,non-cancer,0.23779003200367985
HALLMARK_ANGIOGENESIS,non-cancer,0.20470143081795455
HALLMARK_ANGIOGENESIS,non-cancer,0.20900792333814835
HALLMARK_ANGIOGENESIS,non-cancer,-0.011353061647496679
HALLMARK_ANGIOGENESIS,non-cancer,-0.1022949688251202
HALLMARK_ANGIOGENESIS,non-cancer,0.08896645113953155
HALLMARK_ANGIOGENESIS,non-cancer,0.3800238865257329
HALLMARK_ANGIOGENESIS,non-cancer,0.1313342963324653
HALLMARK_ANGIOGENESIS,non-cancer,0.2706941133482843
HALLMARK_ANGIOGENESIS,non-cancer,0.16243627662332646
HALLMARK_ANGIOGENESIS,non-cancer,0.26454936964899045
HALLMARK_ANGIOGENESIS,non-cancer,0.1700875054872953
HALLMARK_ANGIOGENESIS,non-cancer,0.23934713673387836
HALLMARK_ANGIOGENESIS,non-cancer,0.3409195141914564
HALLMARK_ANGIOGENESIS,non-cancer,-0.08451112013596755
HALLMARK_ANGIOGENESIS,non-cancer,0.3956718994205834
HALLMARK_ANGIOGENESIS,non-cancer,0.02603258564940883
HALLMARK_ANGIOGENESIS,non-cancer,0.284428682653313
HALLMARK_ANGIOGENESIS,non-cancer,0.25252704066089077
HALLMARK_ANGIOGENESIS,non-cancer,0.09467809970562274
HALLMARK_ANGIOGENESIS,non-cancer,-0.011687906216352406
HALLMARK_ANGIOGENESIS,non-cancer,-0.053605088454026444
HALLMARK_ANGIOGENESIS,non-cancer,0.18226809045188447
HALLMARK_ANGIOGENESIS,non-cancer,0.19303701653439775
HALLMARK_ANGIOGENESIS,non-cancer,0.4282182189745781
HALLMARK_ANGIOGENESIS,non-cancer,0.11716315408038278
HALLMARK_ANGIOGENESIS,non-cancer,0.23318103187104575
HALLMARK_ANGIOGENESIS,non-cancer,0.1444067733308189
HALLMARK_ANGIOGENESIS,non-cancer,0.08351746167892064
HALLMARK_ANGIOGENESIS,non-cancer,0.0457129993601742
HALLMARK_ANGIOGENESIS,non-cancer,0.253935934131981
HALLMARK_ANGIOGENESIS,non-cancer,0.11695784422067496
HALLMARK_ANGIOGENESIS,non-cancer,0.47544881445729836
HALLMARK_ANGIOGENESIS,non-cancer,0.111914485214103
HALLMARK_ANGIOGENESIS,non-cancer,0.2902170605129666
HALLMARK_ANGIOGENESIS,non-cancer,0.1550022766732762
HALLMARK_ANGIOGENESIS,non-cancer,0.26051588710556683
HALLMARK_ANGIOGENESIS,non-cancer,0.26929527445736096
HALLMARK_ANGIOGENESIS,non-cancer,-0.009596391274378849
HALLMARK_ANGIOGENESIS,non-cancer,0.12483703279087688
HALLMARK_ANGIOGENESIS,non-cancer,0.29061624274294595
HALLMARK_ANGIOGENESIS,non-cancer,0.1238644967527471
HALLMARK_ANGIOGENESIS,non-cancer,0.2536461656521528
HALLMARK_ANGIOGENESIS,non-cancer,0.1294655867519542
HALLMARK_ANGIOGENESIS,non-cancer,0.23772198978652298
HALLMARK_ANGIOGENESIS,non-cancer,0.23178148196293757
HALLMARK_ANGIOGENESIS,non-cancer,0.18830818714239655
HALLMARK_ANGIOGENESIS,non-cancer,0.21307047786875669
HALLMARK_ANGIOGENESIS,non-cancer,0.28152664013398
HALLMARK_ANGIOGENESIS,non-cancer,-0.01161742253181261
HALLMARK_ANGIOGENESIS,non-cancer,0.25019975825252694
HALLMARK_ANGIOGENESIS,non-cancer,0.16228720078101525
HALLMARK_ANGIOGENESIS,non-cancer,0.16713659531030897
HALLMARK_ANGIOGENESIS,non-cancer,0.22279072329529329
HALLMARK_ANGIOGENESIS,non-cancer,0.3392495893820738
HALLMARK_ANGIOGENESIS,non-cancer,0.1969959259848309
HALLMARK_ANGIOGENESIS,non-cancer,0.18264241976615708
HALLMARK_ANGIOGENESIS,non-cancer,0.1359912939153166
HALLMARK_ANGIOGENESIS,non-cancer,0.20909398290846085
HALLMARK_ANGIOGENESIS,non-cancer,0.12684844114841556
HALLMARK_ANGIOGENESIS,non-cancer,0.1318672694507827
HALLMARK_ANGIOGENESIS,non-cancer,-0.06946257312073666
HALLMARK_ANGIOGENESIS,non-cancer,0.12520993632129118
HALLMARK_ANGIOGENESIS,non-cancer,0.19371533760657678
HALLMARK_ANGIOGENESIS,non-cancer,0.052135108230460414
HALLMARK_ANGIOGENESIS,non-cancer,0.19370777635492833
HALLMARK_ANGIOGENESIS,non-cancer,0.1479033146556626
HALLMARK_ANGIOGENESIS,non-cancer,0.21710494946210812
HALLMARK_ANGIOGENESIS,non-cancer,0.25850733259804226
HALLMARK_ANGIOGENESIS,non-cancer,-0.030750450109824135
HALLMARK_ANGIOGENESIS,non-cancer,0.09360172332861486
HALLMARK_ANGIOGENESIS,non-cancer,0.2068294646597316
HALLMARK_ANGIOGENESIS,non-cancer,-0.0020041263409149995
HALLMARK_ANGIOGENESIS,non-cancer,0.12426572049784865
HALLMARK_ANGIOGENESIS,non-cancer,0.010832962989807127
HALLMARK_ANGIOGENESIS,non-cancer,0.154472621444963
HALLMARK_ANGIOGENESIS,non-cancer,0.19571255072569238
HALLMARK_ANGIOGENESIS,non-cancer,0.14256915630438388
HALLMARK_ANGIOGENESIS,non-cancer,0.42433970932267673
HALLMARK_ANGIOGENESIS,non-cancer,-0.04042695927823711
HALLMARK_ANGIOGENESIS,non-cancer,0.12464531368679471
HALLMARK_ANGIOGENESIS,non-cancer,0.03464721710253985
HALLMARK_ANGIOGENESIS,non-cancer,0.0951487034202641
HALLMARK_ANGIOGENESIS,non-cancer,0.21390604149582038
HALLMARK_ANGIOGENESIS,non-cancer,0.0799857418353741
HALLMARK_ANGIOGENESIS,non-cancer,0.09254369548243337
HALLMARK_ANGIOGENESIS,non-cancer,0.04027140364687666
HALLMARK_ANGIOGENESIS,non-cancer,0.14715253406100803
HALLMARK_ANGIOGENESIS,non-cancer,0.2813789567376813
HALLMARK_ANGIOGENESIS,non-cancer,0.017831646642114368
HALLMARK_ANGIOGENESIS,non-cancer,0.16578878044063208
HALLMARK_ANGIOGENESIS,non-cancer,0.31797862468621674
HALLMARK_ANGIOGENESIS,non-cancer,0.11227493669232752
HALLMARK_ANGIOGENESIS,non-cancer,0.10213419359973354
HALLMARK_ANGIOGENESIS,non-cancer,0.07074674451453053
HALLMARK_ANGIOGENESIS,non-cancer,0.07413706111092852
HALLMARK_ANGIOGENESIS,non-cancer,0.06025030796344463
HALLMARK_ANGIOGENESIS,non-cancer,-0.015894707940582536
HALLMARK_ANGIOGENESIS,non-cancer,0.23849855259952382
HALLMARK_ANGIOGENESIS,non-cancer,0.167954380247328
HALLMARK_ANGIOGENESIS,non-cancer,0.037244698043562424
HALLMARK_ANGIOGENESIS,non-cancer,0.27403714489733055
HALLMARK_ANGIOGENESIS,non-cancer,0.06186139989103007
HALLMARK_ANGIOGENESIS,non-cancer,0.14257375937241773
HALLMARK_ANGIOGENESIS,non-cancer,0.05869952906910171
HALLMARK_ANGIOGENESIS,non-cancer,0.13848384474077796
HALLMARK_ANGIOGENESIS,non-cancer,0.0021793097512334964
HALLMARK_ANGIOGENESIS,non-cancer,0.21321794982649322
HALLMARK_ANGIOGENESIS,non-cancer,0.0809882952616765
HALLMARK_ANGIOGENESIS,non-cancer,0.2810425464923565
HALLMARK_ANGIOGENESIS,non-cancer,0.19573582592173522
HALLMARK_ANGIOGENESIS,non-cancer,0.07510859603555792
HALLMARK_ANGIOGENESIS,non-cancer,0.45419372118436374
HALLMARK_ANGIOGENESIS,non-cancer,0.14373878022544403
HALLMARK_ANGIOGENESIS,non-cancer,0.1719567686879737
HALLMARK_ANGIOGENESIS,non-cancer,0.08860149611774673
HALLMARK_ANGIOGENESIS,non-cancer,-0.007384483753106519
HALLMARK_ANGIOGENESIS,non-cancer,0.48785517276861734
HALLMARK_ANGIOGENESIS,non-cancer,-0.0011775172062409023
HALLMARK_ANGIOGENESIS,non-cancer,0.14869041214641346
HALLMARK_ANGIOGENESIS,non-cancer,0.11878287926698342
HALLMARK_ANGIOGENESIS,non-cancer,0.24500467055883166
HALLMARK_ANGIOGENESIS,non-cancer,0.2380689744052724
HALLMARK_ANGIOGENESIS,non-cancer,0.30607393493000257
HALLMARK_ANGIOGENESIS,non-cancer,0.21289386618850578
HALLMARK_ANGIOGENESIS,non-cancer,0.21484102346958256
HALLMARK_ANGIOGENESIS,non-cancer,0.04508929823198887
HALLMARK_ANGIOGENESIS,non-cancer,0.049794511632022684
HALLMARK_ANGIOGENESIS,non-cancer,0.20529486354599652
HALLMARK_ANGIOGENESIS,non-cancer,0.20258884918995396
HALLMARK_ANGIOGENESIS,non-cancer,0.06444889068603515
HALLMARK_ANGIOGENESIS,non-cancer,0.017718517352373175
HALLMARK_ANGIOGENESIS,non-cancer,0.03301991666484083
HALLMARK_ANGIOGENESIS,non-cancer,-0.06652403611403246
HALLMARK_ANGIOGENESIS,non-cancer,0.18998465106018586
HALLMARK_ANGIOGENESIS,non-cancer,0.20131218796102412
HALLMARK_ANGIOGENESIS,non-cancer,0.250478814768995
HALLMARK_ANGIOGENESIS,non-cancer,0.024755612153273363
HALLMARK_ANGIOGENESIS,non-cancer,0.17204813101352787
HALLMARK_ANGIOGENESIS,non-cancer,0.0694348852451031
HALLMARK_ANGIOGENESIS,non-cancer,0.16624268230210004
HALLMARK_ANGIOGENESIS,non-cancer,0.1333762681586111
HALLMARK_ANGIOGENESIS,non-cancer,0.24525975349621898
HALLMARK_ANGIOGENESIS,non-cancer,0.06561957167763996
HALLMARK_ANGIOGENESIS,non-cancer,0.036093126810514006
HALLMARK_ANGIOGENESIS,non-cancer,0.09428365911174023
HALLMARK_ANGIOGENESIS,non-cancer,0.05084052562713623
HALLMARK_ANGIOGENESIS,non-cancer,0.06101871710557205
HALLMARK_ANGIOGENESIS,non-cancer,0.2909178066253662
HALLMARK_ANGIOGENESIS,non-cancer,0.015262183817023905
HALLMARK_ANGIOGENESIS,non-cancer,0.11367732292566543
HALLMARK_ANGIOGENESIS,non-cancer,0.39077283908159305
HALLMARK_ANGIOGENESIS,non-cancer,0.0369147423801259
HALLMARK_ANGIOGENESIS,non-cancer,0.21632692703833947
HALLMARK_ANGIOGENESIS,non-cancer,0.14617828801146937
HALLMARK_ANGIOGENESIS,non-cancer,0.3196455869104108
HALLMARK_ANGIOGENESIS,non-cancer,0.08753634094173074
HALLMARK_ANGIOGENESIS,non-cancer,0.18153774823897928
HALLMARK_ANGIOGENESIS,non-cancer,0.2421359570821126
HALLMARK_ANGIOGENESIS,non-cancer,0.047795206216665415
HALLMARK_ANGIOGENESIS,non-cancer,0.27767455043955747
HALLMARK_ANGIOGENESIS,non-cancer,0.04341873780275003
HALLMARK_ANGIOGENESIS,non-cancer,0.3389989117679433
HALLMARK_ANGIOGENESIS,non-cancer,0.2366584558568449
HALLMARK_ANGIOGENESIS,non-cancer,0.317006449577136
HALLMARK_ANGIOGENESIS,non-cancer,0.15351183263664572
HALLMARK_ANGIOGENESIS,non-cancer,0.13679777830074993
HALLMARK_ANGIOGENESIS,non-cancer,0.04454087069910817
HALLMARK_ANGIOGENESIS,non-cancer,0.44118913601606324
HALLMARK_ANGIOGENESIS,non-cancer,0.16164085559355906
HALLMARK_ANGIOGENESIS,non-cancer,0.004212563975244499
HALLMARK_ANGIOGENESIS,non-cancer,-0.007170915603637695
HALLMARK_ANGIOGENESIS,non-cancer,0.1613042781699417
HALLMARK_ANGIOGENESIS,non-cancer,0.23910944213215102
HALLMARK_ANGIOGENESIS,non-cancer,0.4071396335373577
HALLMARK_ANGIOGENESIS,non-cancer,0.11599912773849616
HALLMARK_ANGIOGENESIS,non-cancer,0.47133314735869053
HALLMARK_ANGIOGENESIS,non-cancer,0.31228720754639716
HALLMARK_ANGIOGENESIS,non-cancer,0.21626522227230235
HALLMARK_ANGIOGENESIS,non-cancer,0.115506586580195
HALLMARK_ANGIOGENESIS,non-cancer,0.13976786401536728
HALLMARK_ANGIOGENESIS,non-cancer,0.10591195383642474
HALLMARK_ANGIOGENESIS,non-cancer,0.0635372724288549
HALLMARK_ANGIOGENESIS,non-cancer,0.09749437405512884
HALLMARK_ANGIOGENESIS,non-cancer,0.23332643574119635
HALLMARK_ANGIOGENESIS,non-cancer,0.12919366192613913
HALLMARK_ANGIOGENESIS,non-cancer,0.2289654106563992
HALLMARK_ANGIOGENESIS,non-cancer,0.11686636130015055
HALLMARK_ANGIOGENESIS,non-cancer,0.2136409144116263
HALLMARK_ANGIOGENESIS,non-cancer,0.24516454598842524
HALLMARK_ANGIOGENESIS,non-cancer,0.3528368762415699
HALLMARK_ANGIOGENESIS,non-cancer,0.3055253893697364
HALLMARK_ANGIOGENESIS,non-cancer,0.009806650764921793
HALLMARK_ANGIOGENESIS,non-cancer,0.15646718037434112
HALLMARK_ANGIOGENESIS,non-cancer,0.2705627813094702
HALLMARK_ANGIOGENESIS,non-cancer,0.24518305615482167
HALLMARK_ANGIOGENESIS,non-cancer,0.16787743291284285
HALLMARK_ANGIOGENESIS,non-cancer,0.14692689308753382
HALLMARK_ANGIOGENESIS,non-cancer,0.22240605199438895
HALLMARK_ANGIOGENESIS,non-cancer,0.15248517933054867
HALLMARK_ANGIOGENESIS,non-cancer,0.2205543697389782
HALLMARK_ANGIOGENESIS,non-cancer,0.3033467633500059
HALLMARK_ANGIOGENESIS,non-cancer,0.27801545216487006
HALLMARK_ANGIOGENESIS,non-cancer,0.22305394686185398
HALLMARK_ANGIOGENESIS,non-cancer,0.22231475031273995
HALLMARK_ANGIOGENESIS,non-cancer,0.04488057405520707
HALLMARK_ANGIOGENESIS,non-cancer,0.07495678380004364
HALLMARK_ANGIOGENESIS,non-cancer,-0.028022203934498308
HALLMARK_ANGIOGENESIS,non-cancer,0.1323704272050124
HALLMARK_ANGIOGENESIS,non-cancer,0.28687908645369053
HALLMARK_ANGIOGENESIS,non-cancer,0.02627578156626123
HALLMARK_ANGIOGENESIS,non-cancer,0.1439755750313783
HALLMARK_ANGIOGENESIS,non-cancer,0.13599789228194797
HALLMARK_ANGIOGENESIS,non-cancer,0.16967644626258782
HALLMARK_ANGIOGENESIS,non-cancer,0.05151533200190617
HALLMARK_ANGIOGENESIS,non-cancer,0.3197648206531492
HALLMARK_ANGIOGENESIS,non-cancer,-0.032145176952720705
HALLMARK_ANGIOGENESIS,non-cancer,0.2547564672812438
HALLMARK_ANGIOGENESIS,non-cancer,0.2964839573395558
HALLMARK_ANGIOGENESIS,non-cancer,0.010061740386180379
HALLMARK_ANGIOGENESIS,non-cancer,0.21292441889771027
HALLMARK_ANGIOGENESIS,non-cancer,0.18236810920584917
HALLMARK_ANGIOGENESIS,non-cancer,0.07961473705422165
HALLMARK_ANGIOGENESIS,non-cancer,0.07646990833119449
HALLMARK_ANGIOGENESIS,non-cancer,0.31928928326337763
HALLMARK_ANGIOGENESIS,non-cancer,0.0030473772073403294
HALLMARK_ANGIOGENESIS,non-cancer,0.136897847020728
HALLMARK_ANGIOGENESIS,non-cancer,0.16534422752184744
HALLMARK_ANGIOGENESIS,non-cancer,0.07571187345390647
HALLMARK_ANGIOGENESIS,non-cancer,0.12382448440943006
HALLMARK_ANGIOGENESIS,non-cancer,0.4571720287942479
HALLMARK_ANGIOGENESIS,non-cancer,-0.010179772336258858
HALLMARK_ANGIOGENESIS,non-cancer,0.19687665760007678
HALLMARK_ANGIOGENESIS,non-cancer,0.04305386215193658
HALLMARK_ANGIOGENESIS,non-cancer,-0.018460187932364952
HALLMARK_ANGIOGENESIS,non-cancer,0.16536945049579327
HALLMARK_ANGIOGENESIS,non-cancer,0.34269548497648317
HALLMARK_ANGIOGENESIS,non-cancer,0.11825205240494166
HALLMARK_ANGIOGENESIS,non-cancer,0.004647206037472457
HALLMARK_ANGIOGENESIS,non-cancer,0.06734627625881097
HALLMARK_ANGIOGENESIS,non-cancer,0.1486454992212801
HALLMARK_ANGIOGENESIS,non-cancer,0.22093559199928217
HALLMARK_ANGIOGENESIS,non-cancer,0.026576930396577228
HALLMARK_ANGIOGENESIS,non-cancer,0.10060526627760666
HALLMARK_ANGIOGENESIS,non-cancer,0.30375963846842446
HALLMARK_ANGIOGENESIS,non-cancer,0.2044114910843026
HALLMARK_ANGIOGENESIS,non-cancer,0.18672173255529162
HALLMARK_ANGIOGENESIS,non-cancer,0.13360975876832618
HALLMARK_ANGIOGENESIS,non-cancer,0.29593022436158267
HALLMARK_ANGIOGENESIS,non-cancer,0.09460606469048394
HALLMARK_ANGIOGENESIS,non-cancer,0.17991899392543698
HALLMARK_ANGIOGENESIS,non-cancer,0.3096531269692967
HALLMARK_ANGIOGENESIS,non-cancer,0.23321285035875106
HALLMARK_ANGIOGENESIS,non-cancer,0.1299538352346828
HALLMARK_ANGIOGENESIS,non-cancer,0.0854082247742221
HALLMARK_ANGIOGENESIS,non-cancer,0.261092315657526
HALLMARK_ANGIOGENESIS,non-cancer,0.05862578954452123
HALLMARK_ANGIOGENESIS,non-cancer,0.06606521952865471
HALLMARK_ANGIOGENESIS,non-cancer,0.1330652370615902
HALLMARK_ANGIOGENESIS,non-cancer,0.2666080452030541
HALLMARK_ANGIOGENESIS,non-cancer,0.32521356150635283
HALLMARK_ANGIOGENESIS,non-cancer,0.16786874885233039
HALLMARK_ANGIOGENESIS,non-cancer,0.28429420723874343
HALLMARK_ANGIOGENESIS,non-cancer,0.28314458724779956
HALLMARK_ANGIOGENESIS,non-cancer,0.14634856827238688
HALLMARK_ANGIOGENESIS,non-cancer,0.14924496283897987
HALLMARK_ANGIOGENESIS,non-cancer,0.2131456564226721
HALLMARK_ANGIOGENESIS,non-cancer,-0.030333026372469388
HALLMARK_ANGIOGENESIS,non-cancer,0.2981437225015754
HALLMARK_ANGIOGENESIS,non-cancer,-0.029016503207703936
HALLMARK_ANGIOGENESIS,non-cancer,0.03830077216156527
HALLMARK_ANGIOGENESIS,non-cancer,0.09686957188141651
HALLMARK_ANGIOGENESIS,non-cancer,-0.05334776658278245
HALLMARK_ANGIOGENESIS,non-cancer,-0.0014315554626986582
HALLMARK_ANGIOGENESIS,non-cancer,0.22061153689001362
HALLMARK_ANGIOGENESIS,non-cancer,0.06733643527723787
HALLMARK_ANGIOGENESIS,non-cancer,0.17126366313706098
HALLMARK_ANGIOGENESIS,non-cancer,0.036937948455158465
HALLMARK_ANGIOGENESIS,non-cancer,0.11972940591665415
HALLMARK_ANGIOGENESIS,non-cancer,0.3673789787292481
HALLMARK_ANGIOGENESIS,non-cancer,0.10680056792039139
HALLMARK_ANGIOGENESIS,non-cancer,0.09343548367166113
HALLMARK_ANGIOGENESIS,non-cancer,0.046663089450607945
HALLMARK_ANGIOGENESIS,non-cancer,-0.009238943707229733
HALLMARK_ANGIOGENESIS,non-cancer,0.2096178713415423
HALLMARK_ANGIOGENESIS,non-cancer,0.40656741965530263
HALLMARK_ANGIOGENESIS,non-cancer,0.19515759296906302
HALLMARK_ANGIOGENESIS,non-cancer,0.07646127554086539
HALLMARK_ANGIOGENESIS,non-cancer,0.31749592935937077
HALLMARK_ANGIOGENESIS,non-cancer,0.09046924990466519
HALLMARK_ANGIOGENESIS,non-cancer,0.15095346939869417
HALLMARK_ANGIOGENESIS,non-cancer,0.28693665854951256
HALLMARK_ANGIOGENESIS,non-cancer,0.23690300485007781
HALLMARK_ANGIOGENESIS,non-cancer,0.11159581824245617
HALLMARK_ANGIOGENESIS,non-cancer,0.34262101801032696
HALLMARK_ANGIOGENESIS,non-cancer,0.291984754057012
HALLMARK_ANGIOGENESIS,non-cancer,0.12653828392680896
HALLMARK_ANGIOGENESIS,non-cancer,0.1511122404408251
HALLMARK_ANGIOGENESIS,non-cancer,0.13221970354389942
HALLMARK_ANGIOGENESIS,non-cancer,0.18835501132867277
HALLMARK_ANGIOGENESIS,non-cancer,0.018945102773161013
HALLMARK_ANGIOGENESIS,non-cancer,0.14065521672240688
HALLMARK_ANGIOGENESIS,non-cancer,0.2245956192668687
HALLMARK_ANGIOGENESIS,non-cancer,-0.007842032522217851
HALLMARK_ANGIOGENESIS,non-cancer,0.2129262518271422
HALLMARK_ANGIOGENESIS,non-cancer,0.22793086141602606
HALLMARK_ANGIOGENESIS,non-cancer,0.2045620336288061
HALLMARK_ANGIOGENESIS,non-cancer,0.09453925646268405
HALLMARK_ANGIOGENESIS,non-cancer,0.27997180922418574
HALLMARK_ANGIOGENESIS,non-cancer,0.002010801836975634
HALLMARK_ANGIOGENESIS,non-cancer,0.10139910795749763
HALLMARK_ANGIOGENESIS,non-cancer,0.1207859544672518
HALLMARK_ANGIOGENESIS,non-cancer,0.4273472000187279
HALLMARK_ANGIOGENESIS,non-cancer,0.03967164650941507
HALLMARK_ANGIOGENESIS,non-cancer,0.3088688229291867
HALLMARK_ANGIOGENESIS,non-cancer,0.33547751092503214
HALLMARK_ANGIOGENESIS,non-cancer,0.4751396218324319
HALLMARK_ANGIOGENESIS,non-cancer,0.09321763205732035
HALLMARK_ANGIOGENESIS,non-cancer,0.09729362031333466
HALLMARK_ANGIOGENESIS,non-cancer,0.18474182601667877
HALLMARK_ANGIOGENESIS,non-cancer,0.2148462200164795
HALLMARK_ANGIOGENESIS,non-cancer,0.15346199312780656
HALLMARK_ANGIOGENESIS,non-cancer,0.0888937235286093
HALLMARK_ANGIOGENESIS,non-cancer,0.17699287544967782
HALLMARK_ANGIOGENESIS,non-cancer,0.06270695808606269
HALLMARK_ANGIOGENESIS,non-cancer,0.2856264301854321
HALLMARK_ANGIOGENESIS,non-cancer,0.031028807305882145
HALLMARK_ANGIOGENESIS,non-cancer,0.06708875705034303
HALLMARK_ANGIOGENESIS,non-cancer,0.05423065666459563
HALLMARK_ANGIOGENESIS,non-cancer,0.3302124021807288
HALLMARK_ANGIOGENESIS,non-cancer,0.25089322864499863
HALLMARK_ANGIOGENESIS,non-cancer,0.1593660139426207
HALLMARK_ANGIOGENESIS,non-cancer,0.06775532543149768
HALLMARK_ANGIOGENESIS,non-cancer,0.10741437072427862
HALLMARK_ANGIOGENESIS,non-cancer,0.08861245114579161
HALLMARK_ANGIOGENESIS,non-cancer,0.2872641801426553
HALLMARK_ANGIOGENESIS,non-cancer,0.22147880187401406
HALLMARK_ANGIOGENESIS,non-cancer,0.29801112631447296
HALLMARK_ANGIOGENESIS,non-cancer,0.20136934133676382
HALLMARK_ANGIOGENESIS,non-cancer,0.1789932922624115
