CAT,donor_id,value_raw,cat_size,project,is_inhouse,value_norm11
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747290B,0.32985658409387225,1534,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.3402868318122555
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747292B,0.26811594202898553,138,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.46376811594202894
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747296C,0.25532994923857866,1970,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.4893401015228427
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747298C,0.24109014675052412,1431,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.5178197064989518
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747302C,0.29648671808054844,2334,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.4070265638389031
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747356C,0.44271844660194176,2575,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.11456310679611648
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747368C,0.2109721661960468,2479,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.5780556676079064
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747390C,0.3843802112284603,3598,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.23123957754307944
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D322,0.9615384615384616,26,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.9230769230769231
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D326,0.5192307692307693,260,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.03846153846153855
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D337,0.64,225,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.28
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D339,0.8974358974358975,39,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.7948717948717949
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D344,0.4847457627118644,295,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.03050847457627115
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D353,0.5857461024498887,449,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.17149220489977735
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D354,0.7951807228915663,83,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.5903614457831325
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D363,0.5341426403641881,1318,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.06828528072837625
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D367,0.6020942408376964,191,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.20418848167539272
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D372,0.644,250,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.28800000000000003
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_01,0.32775297619047616,2688,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.34449404761904767
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_02,0.3902053712480253,1266,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.21958925750394942
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_03,0.5721574344023324,2744,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.1443148688046647
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_04,0.4983164983164983,1485,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.0033670033670033517
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_05,0.290580095795636,1879,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.41883980840872803
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_06,0.27970939283860924,1927,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.4405812143227815
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_07,0.35936030103480715,2126,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.2812793979303857
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_08,0.375,2104,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.25
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-01,0.8181818181818182,11,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.6363636363636365
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-02,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-03,0.5481798715203426,467,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.09635974304068529
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-04,0.7291139240506329,395,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.4582278481012658
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-06,0.757085020242915,247,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.51417004048583
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-07,0.6434108527131783,129,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.28682170542635665
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-08,0.7090909090909091,110,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.4181818181818182
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-09,0.5750724637681159,1725,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.15014492753623188
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-10,0.5585215605749486,487,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.11704312114989723
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-11,0.7816091954022989,87,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.5632183908045978
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747NU_CZI01,0.4630424415832141,6291,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.07391511683357177
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747NU_CZI02,0.40897350441593067,24004,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.18205299116813867
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T101,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T120,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T121,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T126,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T137,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T153,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T154,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T164,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T165,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T166,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T167,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T85,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T89,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T90,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0001,0.39507389162561574,1015,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.20985221674876853
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0005,0.26192196531791906,2768,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.4761560693641619
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0006,0.42984014209591476,1126,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.1403197158081705
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0007,0.3364345738295318,3332,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.3271308523409364
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008,0.3830525272547076,2018,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.23389494549058476
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009,0.37868852459016394,1220,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.2426229508196721
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010,0.4666666666666667,495,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.06666666666666665
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012,0.3970149253731343,670,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.20597014925373136
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014,0.2661290322580645,744,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.467741935483871
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015,0.39924242424242423,1320,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.20151515151515154
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017,0.5196850393700787,889,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.03937007874015741
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019,0.45514079895219384,1527,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.08971840209561233
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0020,0.5165289256198347,726,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.03305785123966931
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071,0.6130326772405885,5233,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.22606535448117704
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072,0.46445497630331756,211,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.07109004739336489
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073,0.5245901639344263,61,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.049180327868852514
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD076,0.6,15,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.19999999999999996
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD077,0.336996336996337,273,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.32600732600732596
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD078,0.46153846153846156,247,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.07692307692307687
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD080,0.5625,144,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.125
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101,0.48104575163398694,765,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.03790849673202612
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103,0.5540044085231447,2722,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.1080088170462894
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104,0.5100965759438104,1139,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.02019315188762083
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD105,0.7777777777777778,36,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.5555555555555556
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106,0.8621686746987952,2075,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.7243373493975904
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107,0.4079601990049751,201,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.1840796019900498
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66,0.5348189415041783,359,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.0696378830083566
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67,0.5265427108596066,3711,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.053085421719213155
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68,0.2570165321030373,5202,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.48596693579392536
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD69,0.3805970149253731,134,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.23880597014925375
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70,0.6283987915407855,662,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.25679758308157097
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84,0.593313373253493,2004,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.18662674650698596
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85,0.4732142857142857,224,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.0535714285714286
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD87,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92,0.5060975609756098,328,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.012195121951219523
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94,0.46615905245346867,1182,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.06768189509306266
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95,0.442809364548495,1495,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.11438127090300998
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98,0.3829268292682927,410,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.23414634146341462
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1,0.3103448275862069,3770,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.3793103448275862
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,0.6358134567461731,8427,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.27162691349234613
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,0.4214081579631073,7698,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.15718368407378536
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1,0.5552147239263804,326,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.11042944785276076
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2,0.6022628372497825,1149,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.20452567449956494
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3,0.29623059866962304,2255,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.40753880266075393
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4,0.3123123123123123,1332,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.37537537537537535
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_5,0.3861629048086359,2038,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.22767419038272818
MYELOID,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6,0.47407255585160896,4879,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.05185488829678209
LYMPHOID,Adams_Kaminski_2020_001C,0.3644067796610169,118,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.27118644067796616
LYMPHOID,Adams_Kaminski_2020_002C,0.2,50,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6
LYMPHOID,Adams_Kaminski_2020_003C,0.15165876777251186,422,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6966824644549763
LYMPHOID,Adams_Kaminski_2020_034C,0.09090909090909091,55,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8181818181818181
LYMPHOID,Adams_Kaminski_2020_065C,0.14893617021276595,47,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.7021276595744681
LYMPHOID,Adams_Kaminski_2020_081C,0.6,5,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.19999999999999996
LYMPHOID,Adams_Kaminski_2020_084C,0.058823529411764705,17,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8823529411764706
LYMPHOID,Adams_Kaminski_2020_092C,0.3333333333333333,93,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.33333333333333337
LYMPHOID,Adams_Kaminski_2020_098C,0.1996476805637111,1703,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6007046388725779
LYMPHOID,Adams_Kaminski_2020_133C,0.181640625,512,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.63671875
LYMPHOID,Adams_Kaminski_2020_1372C,0.04716981132075472,212,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.9056603773584906
LYMPHOID,Adams_Kaminski_2020_137C,0.0718232044198895,181,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.856353591160221
LYMPHOID,Adams_Kaminski_2020_160C,0.2242152466367713,223,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.5515695067264574
LYMPHOID,Adams_Kaminski_2020_192C,0.13011152416356878,269,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.7397769516728625
LYMPHOID,Adams_Kaminski_2020_208C,0.125,88,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.75
LYMPHOID,Adams_Kaminski_2020_218C,0.19288389513108614,534,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6142322097378277
LYMPHOID,Adams_Kaminski_2020_222C,0.12162937464142283,1743,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.7567412507171544
LYMPHOID,Adams_Kaminski_2020_226C,0.12690355329949238,788,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.7461928934010152
LYMPHOID,Adams_Kaminski_2020_244C,0.20833333333333334,24,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.5833333333333333
LYMPHOID,Adams_Kaminski_2020_253C,0.22093023255813954,86,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.5581395348837209
LYMPHOID,Adams_Kaminski_2020_296C,0.09803921568627451,153,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.803921568627451
LYMPHOID,Adams_Kaminski_2020_388C,0.12857142857142856,140,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.7428571428571429
LYMPHOID,Adams_Kaminski_2020_396C,0.2,5,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6
LYMPHOID,Adams_Kaminski_2020_439C,0.15401621223286663,1357,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6919675755342667
LYMPHOID,Adams_Kaminski_2020_454C,0.24087591240875914,137,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.5182481751824817
LYMPHOID,Adams_Kaminski_2020_465C,0.14407582938388624,1055,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.7118483412322275
LYMPHOID,Adams_Kaminski_2020_483C,0.13636363636363635,44,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.7272727272727273
LYMPHOID,Adams_Kaminski_2020_484C,0.08940397350993377,302,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8211920529801324
LYMPHOID,Goveia_Carmeliet_2020_patient_45,0.6388888888888888,216,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.2777777777777777
LYMPHOID,Goveia_Carmeliet_2020_patient_46,0.8770053475935828,374,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.7540106951871657
LYMPHOID,Goveia_Carmeliet_2020_patient_50,0.6149584487534626,361,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.22991689750692523
LYMPHOID,Guo_Zhang_2018_P0616A,0.8807692307692307,520,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.7615384615384615
LYMPHOID,Guo_Zhang_2018_P0616P,0.9285714285714286,210,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8571428571428572
LYMPHOID,Guo_Zhang_2018_P0617,0.9387019230769231,832,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8774038461538463
LYMPHOID,Guo_Zhang_2018_P0729,0.9733333333333334,525,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.9466666666666668
LYMPHOID,Guo_Zhang_2018_P1010,0.8964539007092198,705,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.7929078014184396
LYMPHOID,Guo_Zhang_2018_P1118,0.9254457050243112,617,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8508914100486225
LYMPHOID,Guo_Zhang_2018_P1120,0.973718791064389,761,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.9474375821287779
LYMPHOID,Guo_Zhang_2018_P1202,0.8804483188044832,803,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.7608966376089663
LYMPHOID,Guo_Zhang_2018_P1208,0.7033492822966507,209,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.40669856459330145
LYMPHOID,Guo_Zhang_2018_P1219,0.748898678414097,227,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.4977973568281939
LYMPHOID,Habermann_Kropski_2020_THD0001,0.6538461538461539,52,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.3076923076923077
LYMPHOID,Habermann_Kropski_2020_THD0002,0.8888888888888888,9,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.7777777777777777
LYMPHOID,Habermann_Kropski_2020_THD0005,0.7072072072072072,444,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.4144144144144144
LYMPHOID,Habermann_Kropski_2020_VUHD071,0.9108910891089109,909,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8217821782178218
LYMPHOID,Habermann_Kropski_2020_VUHD65,0.7815126050420168,238,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.5630252100840336
LYMPHOID,Habermann_Kropski_2020_VUHD66,0.7270955165692008,513,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.4541910331384016
LYMPHOID,Habermann_Kropski_2020_VUHD67,0.8449483161053685,2999,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.6898966322107369
LYMPHOID,Habermann_Kropski_2020_VUHD68,0.70703125,256,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.4140625
LYMPHOID,Habermann_Kropski_2020_VUHD69,0.7661971830985915,355,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.532394366197183
LYMPHOID,Habermann_Kropski_2020_VUHD70,0.7446808510638298,94,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.4893617021276595
LYMPHOID,He_Fan_2021_P1,0.9154095856406339,5237,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8308191712812678
LYMPHOID,He_Fan_2021_P2,0.9181329067907518,6877,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8362658135815035
LYMPHOID,He_Fan_2021_P3,0.9264849074975657,4108,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8529698149951315
LYMPHOID,He_Fan_2021_P4,0.96929592376919,3778,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.9385918475383801
LYMPHOID,He_Fan_2021_P5,0.9553048845376184,9397,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.9106097690752368
LYMPHOID,Kim_Lee_2020_P0001,0.696923076923077,1300,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.39384615384615396
LYMPHOID,Kim_Lee_2020_P0006,0.6578616352201258,3180,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.3157232704402515
LYMPHOID,Kim_Lee_2020_P0008,0.6710090004737091,4222,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.3420180009474183
LYMPHOID,Kim_Lee_2020_P0009,0.7236697247706422,2725,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.44733944954128435
LYMPHOID,Kim_Lee_2020_P0018,0.7384772960054626,2929,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.47695459201092527
LYMPHOID,Kim_Lee_2020_P0019,0.725567881669308,3786,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.45113576333861594
